Series Name,Series Code,Country Name,Country Code,1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Loan in the past year (% age 15+),GFDD.AI.14,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.4996,..,..,46.86387,..,..,..,56.4637
Loan in the past year (% age 15+),GFDD.AI.14,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.83583,..,..,63.86423,..,..,..,43.50623
Loan in the past year (% age 15+),GFDD.AI.14,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.26002,..,..,74.60948,..,..,..,61.82986
Loan in the past year (% age 15+),GFDD.AI.14,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,77.37498,..,..,77.43193,..,..,..,76.17849
Loan in the past year (% age 15+),GFDD.AI.14,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.55999,..,..,53.73156,..,..,..,55.77964
Loan in the past year (% age 15+),GFDD.AI.14,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.35821,..,..,19.98899,..,..,..,30.27293
Loan in the past year (% age 15+),GFDD.AI.14,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan in the past year (% age 15+),GFDD.AI.14,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.76148,..,..,44.30096,..,..,..,43.9919
Loan in the past year (% age 15+),GFDD.AI.14,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.44962,..,..,49.01896,..,..,..,..
Loan in the past year (% age 15+),GFDD.AI.14,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan in the past year (% age 15+),GFDD.AI.14,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.2931,..,..,28.70649,..,..,..,41.68063
Loan in the past year (% age 15+),GFDD.AI.14,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.98236,..,..,..,..,..,..,..
Loan in the past year (% age 15+),GFDD.AI.14,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.12864,..,..,48.74672,..,..,..,59.31858
Loan in the past year (% age 15+),GFDD.AI.14,Zimbabwe,ZWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.50916,..,..,47.53694,..,..,..,53.10818
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,East Asia & Pacific (IDA total),DEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Europe & Central Asia (IDA total),DEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Latin America & Caribbean (IDA total),DLA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Middle East & North Africa (IDA total),DMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Small island developing states: UN classification,SID,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,South Asia (IDA total),DSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Sub-Saharan Africa (IDA total),DSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.21982,..,..,22.29421,..,..,25.83826,..,..,..,60.17231
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.74834,..,..,44.35928,..,..,24.46155,..,..,..,29.99217
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.84018,..,..,13.17312,..,..,18.60149,..,..,..,30.51363
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.20268,..,..,20.01439,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.088283,..,..,6.008995,..,..,15.72051,..,..,..,25.71543
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.35658,..,..,26.86092,..,..,28.75914,..,..,..,31.28071
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.59346,..,..,16.91844,..,..,13.24819,..,..,..,16.43985
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.95094,..,..,15.04885,..,..,14.31529,..,..,..,14.40048
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.86442,..,..,33.27725,..,..,41.23288,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.65457,..,..,36.44156,..,..,32.86708,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.50593,..,..,25.17557,..,..,21.4265,..,..,..,35.48884
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.68527,..,..,21.13175,..,..,34.24958,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.422146,..,..,12.18511,..,..,9.258788,..,..,..,12.12322
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.56189,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.45926,..,..,24.1881,..,..,23.53078,..,..,..,29.32925
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.16507,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.430003,..,..,13.17552,..,..,26.69394,..,..,..,30.68315
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.63964,..,..,6.575377,..,..,7.293771,..,..,..,20.93609
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.50013,..,..,61.23228,..,..,24.70101,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.62672,..,..,5.913008,..,..,13.72513,..,..,..,24.65003
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.60564,..,..,19.82306,..,..,24.3398,..,..,..,29.98942
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.16426,..,..,30.46875,..,..,34.78807,..,..,..,35.13155
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43.86067,..,..,45.93087,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.87873,..,..,36.22612,..,..,35.05657,..,..,..,34.84735
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.00754,..,..,42.24426,..,..,32.69088,..,..,..,43.48178
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.98184,..,..,17.07391,..,..,13.94943,..,..,..,13.99651
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.42518,..,..,..,..,..,19.01001,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.80777,..,..,24.53765,..,..,27.71961,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.410056,..,..,6.327553,..,..,15.18349,..,..,..,20.71172
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.98504,..,..,25.06467,..,..,29.61835,..,..,..,26.42829
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.27064,..,..,15.87244,..,..,20.49905,..,..,..,29.07799
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.33675,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.05693,..,..,40.9161,..,..,23.22454,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.74496,..,..,23.62836,..,..,19.78268,..,..,..,24.39023
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.027575,..,..,14.33389,..,..,14.80702,..,..,..,20.28465
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.53755,..,..,25.06834,..,..,..,30.19799
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.64181,..,..,26.65933,..,..,16.59257,..,..,..,17.08645
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Curaçao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.95367,..,..,20.66427,..,..,19.05295,..,..,..,20.94525
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.05994,..,..,14.08615,..,..,13.48637,..,..,..,13.40363
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.15988,..,..,14.9257,..,..,15.82482,..,..,..,17.50371
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.2538,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.43753,..,..,22.15926,..,..,19.2973,..,..,..,24.69993
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.36072,..,..,6.100843,..,..,13.21428,..,..,..,28.784
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.25978,..,..,21.50438,..,..,38.03661,..,..,..,37.74959
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.278349,..,..,12.36337,..,..,9.815404,..,..,..,16.77448
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.76438,..,..,19.78158,..,..,8.955474,..,..,..,15.73189
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.4609,..,..,30.90631,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.08941,..,..,20.25558,..,..,12.98727,..,..,..,13.42521
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.765294,..,..,6.574424,..,..,8.371741,..,..,..,10.41963
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.38094,..,..,27.95221,..,..,38.93873,..,..,..,41.40939
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.3621,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.02816,..,..,16.2354,..,..,20.67811,..,..,..,20.60813
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.566638,..,..,9.818338,..,..,8.44138,..,..,..,15.00276
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.76263,..,..,21.63144,..,..,22.83167,..,..,..,38.57655
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.06394,..,..,14.10995,..,..,14.66849,..,..,..,25.93715
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.03318,..,..,19.53883,..,..,13.0746,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.00917,..,..,37.11042,..,..,24.06664,..,..,..,42.03015
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.03462,..,..,27.0012,..,..,21.34028,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.82656,..,..,18.30126,..,..,14.86153,..,..,..,26.0635
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.0663,..,..,8.300222,..,..,6.987114,..,..,..,7.585002
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.549017,..,..,14.91008,..,..,10.56354,..,..,..,11.14471
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.62801
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.68996,..,..,32.30065,..,..,32.74347,..,..,..,31.01036
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.30019,..,..,41.48662,..,..,35.71828,..,..,..,28.84523
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.09325,..,..,48.66464,..,..,50.86406,..,..,..,39.79587
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.47291,..,..,48.15018,..,..,52.08912,..,..,..,44.09113
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.26362,..,..,16.1755,..,..,14.51427,..,..,..,9.838974
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.86192,..,..,17.07049,..,..,17.14693,..,..,..,15.42045
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.281787,..,..,23.11417,..,..,16.34713,..,..,..,5.053611
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.73754,..,..,29.58766,..,..,..,..,..,..,20.01441
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.055371,..,..,5.997931,..,..,3.743884,..,..,..,6.422997
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.07769,..,..,17.35515,..,..,30.98495,..,..,..,41.75744
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.31436,..,..,23.88679,..,..,22.47847,..,..,..,25.63723
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.21931,..,..,60.46515,..,..,45.18424,..,..,..,54.39311
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,"Korea, Dem. Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.99719,..,..,17.12387,..,..,11.97141,..,..,..,13.15219
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.99169,..,..,16.69166,..,..,25.31909,..,..,..,25.85763
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.29938,..,..,30.21607,..,..,21.03068,..,..,..,..
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.50367,..,..,20.95599,..,..,16.85408,..,..,..,27.00071
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.63104,..,..,..,..,..,31.18466,..,..,..,32.35951
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19.16456,..,..,19.96169,..,..,20.84379,..,..,..,16.56126
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.95632,..,..,12.87266,..,..,13.41256,..,..,..,24.25331
Loan from family or friends in the past year (% age 15+),GFDD.AI.18,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.78459,..,..,..,..,..,33.32294,..,..,..,..
